traj_id,frame,x,y
169,4,0.37792642140468224,6.020066889632108
169,5,,
169,6,,
169,7,,
169,8,,
169,9,,
170,0,,
170,1,,
170,2,,
170,3,,
170,4,0.6220735785953178,6.020066889632108
170,5,,
170,6,,
170,7,,
170,8,,
170,9,,
171,0,,
171,1,,
171,2,,
171,3,,
171,4,0.4214046822742475,6.2207357859531776
171,5,,
171,6,,
171,7,,
171,8,,
171,9,,
172,0,,
172,1,,
172,2,,
172,3,,
172,4,0.5785953177257525,6.2207357859531776
172,5,,
172,6,,
172,7,,
172,8,,
172,9,,
173,0,,
173,1,,
173,2,,
173,3,,
173,4,0.44816053511705684,16.65551839464883
173,5,,
173,6,,
173,7,,
173,8,,
173,9,,
174,0,,
174,1,,
174,2,,
174,3,,
174,4,0.5518394648829431,16.65551839464883
174,5,,
174,6,,
174,7,,
174,8,,
174,9,,
175,0,,
175,1,,
175,2,,
175,3,,
175,4,0.41471571906354515,16.8561872909699
175,5,,
175,6,,
175,7,,
175,8,,
175,9,,
176,0,,
176,1,,
176,2,,
176,3,,
176,4,0.5852842809364548,16.8561872909699
176,5,,
176,6,,
176,7,,
176,8,,
176,9,,
177,0,,
177,1,,
177,2,,
177,3,,
177,4,0.3745819397993311,17.25752508361204
177,5,,
177,6,,
177,7,,
177,8,,
177,9,,
178,0,,
178,1,,
178,2,,
178,3,,
178,4,0.6254180602006689,17.25752508361204
178,5,,
178,6,,
178,7,,
178,8,,
178,9,,
179,0,,
179,1,,
179,2,,
179,3,,
179,4,0.3277591973244147,18.06020066889632
179,5,,
179,6,,
179,7,,
179,8,,
179,9,0.3110367892976589,18.06020066889632
180,0,,
180,1,,
180,2,,
180,3,,
180,4,0.33444816053511706,18.06020066889632
180,5,,
180,6,,
180,7,,
180,8,,
180,9,,
181,0,,
181,1,,
181,2,,
181,3,,
181,4,0.6655518394648829,18.06020066889632
181,5,,
181,6,,
181,7,,
181,8,,
181,9,0.6889632107023411,18.06020066889632
182,0,,
182,1,,
182,2,,
182,3,,
182,4,0.6722408026755853,18.06020066889632
182,5,,
182,6,,
182,7,,
182,8,,
182,9,,
183,0,,
183,1,,
183,2,,
183,3,,
183,4,0.3210702341137124,18.26086956521739
183,5,,
183,6,,
183,7,,
183,8,0.29765886287625415,18.26086956521739
183,9,,
184,0,,
184,1,,
184,2,,
184,3,,
184,4,0.6789297658862876,18.26086956521739
184,5,,
184,6,,
184,7,,
184,8,0.7023411371237458,18.26086956521739
184,9,,
185,0,,
185,1,,
185,2,,
185,3,,
185,4,0.31438127090301005,18.662207357859533
185,5,,
185,6,,
185,7,,
185,8,,
185,9,0.3277591973244147,18.662207357859533
186,0,,
186,1,,
186,2,,
186,3,,
186,4,0.68561872909699,18.662207357859533
186,5,,
186,6,,
186,7,,
186,8,,
186,9,0.6722408026755853,18.662207357859533
187,0,,
187,1,,
187,2,,
187,3,,
187,4,0.3076923076923077,18.862876254180602
187,5,0.2909698996655518,18.862876254180602
187,6,0.28762541806020064,18.862876254180602
187,7,0.294314381270903,18.862876254180602
187,8,,
187,9,,
188,0,,
188,1,,
188,2,,
188,3,,
188,4,0.6923076923076923,18.862876254180602
188,5,0.7090301003344481,18.862876254180602
188,6,0.7123745819397993,18.862876254180602
188,7,0.705685618729097,18.862876254180602
188,8,,
188,9,,
189,0,,
189,1,,
189,2,,
189,3,,
189,4,0.2909698996655518,21.471571906354516
189,5,,
189,6,,
189,7,,
189,8,,
189,9,,
190,0,,
190,1,,
190,2,,
190,3,,
190,4,0.7090301003344481,21.471571906354516
190,5,,
190,6,,
190,7,,
190,8,,
190,9,,
191,0,,
191,1,,
191,2,,
191,3,,
191,4,0.29765886287625415,22.274247491638796
191,5,,
191,6,,
191,7,,
191,8,,
191,9,,
192,0,,
192,1,,
192,2,,
192,3,,
192,4,0.7023411371237458,22.274247491638796
192,5,,
192,6,,
192,7,,
192,8,,
192,9,,
193,0,,
193,1,,
193,2,,
193,3,,
193,4,0.3110367892976589,23.076923076923077
193,5,,
193,6,,
193,7,,
193,8,,
193,9,,
194,0,,
194,1,,
194,2,,
194,3,,
194,4,0.6889632107023411,23.076923076923077
194,5,,
194,6,,
194,7,,
194,8,,
194,9,,
195,0,,
195,1,,
195,2,,
195,3,,
195,4,0.3511705685618729,24.48160535117057
195,5,,
195,6,,
195,7,,
195,8,,
195,9,,
196,0,,
196,1,,
196,2,,
196,3,,
196,4,0.35785953177257523,24.48160535117057
196,5,,
196,6,,
196,7,,
196,8,,
196,9,,
197,0,,
197,1,,
197,2,,
197,3,,
197,4,0.6421404682274248,24.48160535117057
197,5,,
197,6,,
197,7,,
197,8,,
197,9,,
198,0,,
198,1,,
198,2,,
198,3,,
198,4,0.6488294314381271,24.48160535117057
198,5,,
198,6,,
198,7,,
198,8,,
198,9,,
199,0,,
199,1,,
199,2,,
199,3,,
199,4,0.3745819397993311,24.88294314381271
199,5,,
199,6,,
199,7,,
199,8,,
199,9,,
200,0,,
200,1,,
200,2,,
200,3,,
200,4,0.6254180602006689,24.88294314381271
200,5,,
200,6,,
200,7,,
200,8,,
200,9,,
201,0,,
201,1,,
201,2,,
201,3,,
201,4,0.4013377926421405,25.28428093645485
201,5,,
201,6,,
201,7,,
201,8,,
201,9,,
202,0,,
202,1,,
202,2,,
202,3,,
202,4,0.5986622073578595,25.28428093645485
202,5,,
202,6,,
202,7,,
202,8,,
202,9,,
203,0,,
203,1,,
203,2,,
203,3,,
203,4,0.44481605351170567,25.68561872909699
203,5,,
203,6,,
203,7,,
203,8,,
203,9,,
204,0,,
204,1,,
204,2,,
204,3,,
204,4,0.5551839464882943,25.68561872909699
204,5,,
204,6,,
204,7,,
204,8,,
204,9,,
205,0,,
205,1,,
205,2,,
205,3,,
205,4,0.4983277591973244,53.57859531772576
205,5,,
205,6,,
205,7,,
205,8,,
205,9,,
206,0,,
206,1,,
206,2,,
206,3,,
206,4,0.3812709030100334,55.18394648829432
206,5,,
206,6,,
206,7,,
206,8,,
206,9,,
207,0,,
207,1,,
207,2,,
207,3,,
207,4,0.6187290969899666,55.18394648829432
207,5,,
207,6,,
207,7,,
207,8,,
207,9,,
208,0,,
208,1,,
208,2,,
208,3,,
208,4,,
208,5,0.4280936454849498,2.006688963210703
208,6,,
208,7,,
208,8,,
208,9,,
209,0,,
209,1,,
209,2,,
209,3,,
209,4,,
209,5,0.5719063545150501,2.006688963210703
209,6,,
209,7,,
209,8,,
209,9,,
210,0,,
210,1,,
210,2,,
210,3,,
210,4,,
210,5,0.3712374581939799,2.207357859531772
210,6,,
210,7,,
210,8,,
210,9,,
211,0,,
211,1,,
211,2,,
211,3,,
211,4,,
211,5,0.6287625418060201,2.207357859531772
211,6,,
211,7,,
211,8,,
211,9,,
212,0,,
212,1,,
212,2,,
212,3,,
212,4,,
212,5,0.3377926421404682,2.408026755852843
212,6,,
212,7,,
212,8,,
212,9,,
213,0,,
213,1,,
213,2,,
213,3,,
213,4,,
213,5,0.6622073578595318,2.408026755852843
213,6,,
213,7,,
213,8,,
213,9,,
214,0,,
214,1,,
214,2,,
214,3,,
214,4,,
214,5,0.3177257525083612,2.608695652173913
214,6,,
214,7,0.3311036789297659,2.608695652173914
214,8,,
214,9,,
215,0,,
215,1,,
215,2,,
215,3,,
215,4,,
215,5,0.6822742474916388,2.608695652173913
215,6,,
215,7,0.6688963210702341,2.608695652173914
215,8,,
215,9,,
216,0,,
216,1,,
216,2,,
216,3,,
216,4,,
216,5,0.3010033444816054,3.010033444816054
216,6,0.3010033444816054,3.010033444816054
216,7,,
216,8,,
216,9,,
217,0,,
217,1,,
217,2,,
217,3,,
217,4,,
217,5,0.6989966555183946,3.010033444816054
217,6,0.6989966555183946,3.010033444816054
217,7,,
217,8,,
217,9,,
218,0,,
218,1,,
218,2,,
218,3,,
218,4,,
218,5,0.28762541806020064,3.6120401337792636
218,6,,
218,7,,
218,8,,
218,9,,
219,0,,
219,1,,
219,2,,
219,3,,
219,4,,
219,5,0.7123745819397993,3.6120401337792636
219,6,,
219,7,,
219,8,,
219,9,,
220,0,,
220,1,,
220,2,,
220,3,,
220,4,,
220,5,0.3511705685618729,4.816053511705686
220,6,,
220,7,,
220,8,,
220,9,,
221,0,,
221,1,,
221,2,,
221,3,,
221,4,,
221,5,0.6488294314381271,4.816053511705686
221,6,,
221,7,,
221,8,,
221,9,,
222,0,,
222,1,,
222,2,,
222,3,,
222,4,,
222,5,0.37792642140468224,5.016722408026755
222,6,,
222,7,,
222,8,,
222,9,,
223,0,,
223,1,,
223,2,,
223,3,,
223,4,,
223,5,0.6220735785953178,5.016722408026755
223,6,,
223,7,,
223,8,,
223,9,,
224,0,,
224,1,,
224,2,,
224,3,,
224,4,,
224,5,0.4214046822742475,5.217391304347826
224,6,,
224,7,,
224,8,,
224,9,,
225,0,,
225,1,,
225,2,,
225,3,,
225,4,,
225,5,0.5785953177257525,5.217391304347826
225,6,,
225,7,,
225,8,,
225,9,,
226,0,,
226,1,,
226,2,,
226,3,,
226,4,,
226,5,0.44816053511705684,15.652173913043477
226,6,,
226,7,,
226,8,,
226,9,,
227,0,,
227,1,,
227,2,,
227,3,,
227,4,,
227,5,0.5518394648829431,15.652173913043477
227,6,,
227,7,,
227,8,,
227,9,,
228,0,,
228,1,,
228,2,,
228,3,,
228,4,,
228,5,0.41471571906354515,15.85284280936455
228,6,,
228,7,,
228,8,,
228,9,,
229,0,,
229,1,,
229,2,,
229,3,,
229,4,,
229,5,0.5852842809364548,15.85284280936455
229,6,,
229,7,,
229,8,,
229,9,,
230,0,,
230,1,,
230,2,,
230,3,,
230,4,,
230,5,0.3612040133779264,16.45484949832776
230,6,,
230,7,,
230,8,,
230,9,,
231,0,,
231,1,,
231,2,,
231,3,,
231,4,,
231,5,0.6387959866220736,16.45484949832776
231,6,,
231,7,,
231,8,,
231,9,,
232,0,,
232,1,,
232,2,,
232,3,,
232,4,,
232,5,0.3277591973244147,17.056856187290972
232,6,,
232,7,,
232,8,,
232,9,,
233,0,,
233,1,,
233,2,,
233,3,,
233,4,,
233,5,0.33444816053511706,17.056856187290972
233,6,,
233,7,,
233,8,,
233,9,,
234,0,,
234,1,,
234,2,,
234,3,,
234,4,,
234,5,0.6655518394648829,17.056856187290972
234,6,,
234,7,,
234,8,,
234,9,,
235,0,,
235,1,,
235,2,,
235,3,,
235,4,,
235,5,0.6722408026755853,17.056856187290972
235,6,,
235,7,,
235,8,,
235,9,,
236,0,,
236,1,,
236,2,,
236,3,,
236,4,,
236,5,0.3210702341137124,17.25752508361204
236,6,,
236,7,,
236,8,,
236,9,0.29765886287625415,17.25752508361204
237,0,,
237,1,,
237,2,,
237,3,,
237,4,,
237,5,0.6789297658862876,17.25752508361204
237,6,,
237,7,,
237,8,,
237,9,0.7023411371237458,17.25752508361204
238,0,,
238,1,,
238,2,,
238,3,,
238,4,,
238,5,0.31438127090301005,17.65886287625418
238,6,,
238,7,,
238,8,,
238,9,,
239,0,,
239,1,,
239,2,,
239,3,,
239,4,,
239,5,0.68561872909699,17.65886287625418
239,6,,
239,7,,
239,8,,
239,9,,
240,0,,
240,1,,
240,2,,
240,3,,
240,4,,
240,5,0.3076923076923077,17.859531772575252
240,6,0.2909698996655518,17.859531772575252
240,7,0.28762541806020064,17.859531772575252
240,8,0.294314381270903,17.859531772575252
240,9,,
241,0,,
241,1,,
241,2,,
241,3,,
241,4,,
241,5,0.6923076923076923,17.859531772575252
241,6,0.7090301003344481,17.859531772575252
241,7,0.7123745819397993,17.859531772575252
241,8,0.705685618729097,17.859531772575252
241,9,,
242,0,,
242,1,,
242,2,,
242,3,,
242,4,,
242,5,0.2909698996655518,20.468227424749163
242,6,,
242,7,,
242,8,,
242,9,,
243,0,,
243,1,,
243,2,,
243,3,,
243,4,,
243,5,0.7090301003344481,20.468227424749163
243,6,,
243,7,,
243,8,,
243,9,,
244,0,,
244,1,,
244,2,,
244,3,,
244,4,,
244,5,0.29765886287625415,21.270903010033447
244,6,,
244,7,,
244,8,,
244,9,,
245,0,,
245,1,,
245,2,,
245,3,,
245,4,,
245,5,0.7023411371237458,21.270903010033447
245,6,,
245,7,,
245,8,,
245,9,,
246,0,,
246,1,,
246,2,,
246,3,,
246,4,,
246,5,0.3110367892976589,22.073578595317727
246,6,,
246,7,,
246,8,,
246,9,,
247,0,,
247,1,,
247,2,,
247,3,,
247,4,,
247,5,0.6889632107023411,22.073578595317727
247,6,,
247,7,,
247,8,,
247,9,,
248,0,,
248,1,,
248,2,,
248,3,,
248,4,,
248,5,0.3511705685618729,23.47826086956522
248,6,,
248,7,,
248,8,,
248,9,,
249,0,,
249,1,,
249,2,,
249,3,,
249,4,,
249,5,0.35785953177257523,23.47826086956522
249,6,,
249,7,,
249,8,,
249,9,,
250,0,,
250,1,,
250,2,,
250,3,,
250,4,,
250,5,0.6421404682274248,23.47826086956522
250,6,,
250,7,,
250,8,,
250,9,,
251,0,,
251,1,,
251,2,,
251,3,,
251,4,,
251,5,0.6488294314381271,23.47826086956522
251,6,,
251,7,,
251,8,,
251,9,,
252,0,,
252,1,,
252,2,,
252,3,,
252,4,,
252,5,0.4983277591973244,52.575250836120404
252,6,,
252,7,,
252,8,,
252,9,,
253,0,,
253,1,,
253,2,,
253,3,,
253,4,,
253,5,0.3812709030100334,54.180602006688964
253,6,,
253,7,,
253,8,,
253,9,,
254,0,,
254,1,,
254,2,,
254,3,,
254,4,,
254,5,0.6187290969899666,54.180602006688964
254,6,,
254,7,,
254,8,,
254,9,,
255,0,,
255,1,,
255,2,,
255,3,,
255,4,,
255,5,,
255,6,0.4280936454849498,1.0033444816053514
255,7,,
255,8,,
255,9,,
256,0,,
256,1,,
256,2,,
256,3,,
256,4,,
256,5,,
256,6,0.5719063545150501,1.0033444816053514
256,7,,
256,8,,
256,9,,
257,0,,
257,1,,
257,2,,
257,3,,
257,4,,
257,5,,
257,6,0.3712374581939799,1.2040133779264215
257,7,,
257,8,,
257,9,,
258,0,,
258,1,,
258,2,,
258,3,,
258,4,,
258,5,,
258,6,0.6287625418060201,1.2040133779264215
258,7,,
258,8,,
258,9,,
259,0,,
259,1,,
259,2,,
259,3,,
259,4,,
259,5,,
259,6,0.3411371237458194,1.4046822742474916
259,7,,
259,8,,
259,9,,
260,0,,
260,1,,
260,2,,
260,3,,
260,4,,
260,5,,
260,6,0.6588628762541806,1.4046822742474916
260,7,,
260,8,,
260,9,,
261,0,,
261,1,,
261,2,,
261,3,,
261,4,,
261,5,,
261,6,0.3177257525083612,1.6053511705685617
261,7,,
261,8,0.3311036789297659,1.6053511705685626
261,9,,
262,0,,
262,1,,
262,2,,
262,3,,
262,4,,
262,5,,
262,6,0.6822742474916388,1.6053511705685617
262,7,,
262,8,0.6688963210702341,1.6053511705685626
262,9,,
263,0,,
263,1,,
263,2,,
263,3,,
263,4,,
263,5,,
263,6,0.3010033444816054,2.006688963210703
263,7,0.3010033444816054,2.006688963210703
263,8,,
263,9,,
264,0,,
264,1,,
264,2,,
264,3,,
264,4,,
264,5,,
264,6,0.6989966555183946,2.006688963210703
264,7,0.6989966555183946,2.006688963210703
264,8,,
264,9,,
265,0,,
265,1,,
265,2,,
265,3,,
265,4,,
265,5,,
265,6,0.28762541806020064,2.608695652173914
265,7,,
265,8,,
265,9,,
266,0,,
266,1,,
266,2,,
266,3,,
266,4,,
266,5,,
266,6,0.7123745819397993,2.608695652173914
266,7,,
266,8,,
266,9,,
267,0,,
267,1,,
267,2,,
267,3,,
267,4,,
267,5,,
267,6,0.3511705685618729,3.8127090301003346
267,7,,
267,8,,
267,9,,
268,0,,
268,1,,
268,2,,
268,3,,
268,4,,
268,5,,
268,6,0.6488294314381271,3.8127090301003346
268,7,,
268,8,,
268,9,,
269,0,,
269,1,,
269,2,,
269,3,,
269,4,,
269,5,,
269,6,0.37792642140468224,4.013377926421406
269,7,,
269,8,,
269,9,,
270,0,,
270,1,,
270,2,,
270,3,,
270,4,,
270,5,,
270,6,0.6220735785953178,4.013377926421406
270,7,,
270,8,,
270,9,,
271,0,,
271,1,,
271,2,,
271,3,,
271,4,,
271,5,,
271,6,0.4180602006688963,4.214046822742475
271,7,,
271,8,,
271,9,,
272,0,,
272,1,,
272,2,,
272,3,,
272,4,,
272,5,,
272,6,0.5819397993311036,4.214046822742475
272,7,,
272,8,,
272,9,,
273,0,,
273,1,,
273,2,,
273,3,,
273,4,,
273,5,,
273,6,0.451505016722408,14.648829431438127
273,7,,
273,8,,
273,9,,
274,0,,
274,1,,
274,2,,
274,3,,
274,4,,
274,5,,
274,6,0.5484949832775919,14.648829431438127
274,7,,
274,8,,
274,9,,
275,0,,
275,1,,
275,2,,
275,3,,
275,4,,
275,5,,
275,6,0.41471571906354515,14.8494983277592
275,7,,
275,8,,
275,9,,
276,0,,
276,1,,
276,2,,
276,3,,
276,4,,
276,5,,
276,6,0.5852842809364548,14.8494983277592
276,7,,
276,8,,
276,9,,
277,0,,
277,1,,
277,2,,
277,3,,
277,4,,
277,5,,
277,6,0.3612040133779264,15.451505016722408
277,7,,
277,8,,
277,9,,
278,0,,
278,1,,
278,2,,
278,3,,
278,4,,
278,5,,
278,6,0.6387959866220736,15.451505016722408
278,7,,
278,8,,
278,9,,
279,0,,
279,1,,
279,2,,
279,3,,
279,4,,
279,5,,
279,6,0.33444816053511706,16.05351170568562
279,7,,
279,8,,
279,9,,
280,0,,
280,1,,
280,2,,
280,3,,
280,4,,
280,5,,
280,6,0.6655518394648829,16.05351170568562
280,7,,
280,8,,
280,9,,
281,0,,
281,1,,
281,2,,
281,3,,
281,4,,
281,5,,
281,6,0.3210702341137124,16.254180602006688
281,7,,
281,8,,
281,9,,
282,0,,
282,1,,
282,2,,
282,3,,
282,4,,
282,5,,
282,6,0.3277591973244147,16.254180602006688
282,7,,
282,8,,
282,9,,
283,0,,
283,1,,
283,2,,
283,3,,
283,4,,
283,5,,
283,6,0.6722408026755853,16.254180602006688
283,7,,
283,8,,
283,9,,
284,0,,
284,1,,
284,2,,
284,3,,
284,4,,
284,5,,
284,6,0.6789297658862876,16.254180602006688
284,7,,
284,8,,
284,9,,
285,0,,
285,1,,
285,2,,
285,3,,
285,4,,
285,5,,
285,6,0.31438127090301005,16.65551839464883
285,7,,
285,8,,
285,9,,
286,0,,
286,1,,
286,2,,
286,3,,
286,4,,
286,5,,
286,6,0.68561872909699,16.65551839464883
286,7,,
286,8,,
286,9,,
287,0,,
287,1,,
287,2,,
287,3,,
287,4,,
287,5,,
287,6,0.3076923076923077,16.8561872909699
287,7,0.2909698996655518,16.8561872909699
287,8,0.28762541806020064,16.8561872909699
287,9,0.294314381270903,16.8561872909699
288,0,,
288,1,,
288,2,,
288,3,,
288,4,,
288,5,,
288,6,0.6923076923076923,16.8561872909699
288,7,0.7090301003344481,16.8561872909699
288,8,0.7123745819397993,16.8561872909699
288,9,0.705685618729097,16.8561872909699
289,0,,
289,1,,
289,2,,
289,3,,
289,4,,
289,5,,
289,6,0.2909698996655518,19.464882943143813
289,7,,
289,8,,
289,9,,
290,0,,
290,1,,
290,2,,
290,3,,
290,4,,
290,5,,
290,6,0.7090301003344481,19.464882943143813
290,7,,
290,8,,
290,9,,
291,0,,
291,1,,
291,2,,
291,3,,
291,4,,
291,5,,
291,6,0.29765886287625415,20.267558528428093
291,7,,
291,8,,
291,9,,
292,0,,
292,1,,
292,2,,
292,3,,
292,4,,
292,5,,
292,6,0.7023411371237458,20.267558528428093
292,7,,
292,8,,
292,9,,
293,0,,
293,1,,
293,2,,
293,3,,
293,4,,
293,5,,
293,6,0.3110367892976589,21.070234113712374
293,7,,
293,8,,
293,9,,
294,0,,
294,1,,
294,2,,
294,3,,
294,4,,
294,5,,
294,6,0.6889632107023411,21.070234113712374
294,7,,
294,8,,
294,9,,
295,0,,
295,1,,
295,2,,
295,3,,
295,4,,
295,5,,
295,6,0.4983277591973244,23.879598662207357
295,7,,
295,8,,
295,9,,
296,0,,
296,1,,
296,2,,
296,3,,
296,4,,
296,5,,
296,6,0.4983277591973244,51.57190635451505
296,7,,
296,8,,
296,9,,
297,0,,
297,1,,
297,2,,
297,3,,
297,4,,
297,5,,
297,6,0.3879598662207358,52.97658862876254
297,7,,
297,8,,
297,9,,
298,0,,
298,1,,
298,2,,
298,3,,
298,4,,
298,5,,
298,6,0.39464882943143814,52.97658862876254
298,7,,
298,8,,
298,9,,
299,0,,
299,1,,
299,2,,
299,3,,
299,4,,
299,5,,
299,6,0.6053511705685619,52.97658862876254
299,7,,
299,8,,
299,9,,
300,0,,
300,1,,
300,2,,
300,3,,
300,4,,
300,5,,
300,6,0.6120401337792643,52.97658862876254
300,7,,
300,8,,
300,9,,
301,0,,
301,1,,
301,2,,
301,3,,
301,4,,
301,5,,
301,6,0.3812709030100334,53.37792642140468
301,7,,
301,8,,
301,9,,
302,0,,
302,1,,
302,2,,
302,3,,
302,4,,
302,5,,
302,6,0.6187290969899666,53.37792642140468
302,7,,
302,8,,
302,9,,
303,0,,
303,1,,
303,2,,
303,3,,
303,4,,
303,5,,
303,6,,
303,7,0.431438127090301,0.0
303,8,,
303,9,,
304,0,,
304,1,,
304,2,,
304,3,,
304,4,,
304,5,,
304,6,,
304,7,0.568561872909699,0.0
304,8,,
304,9,,
305,0,,
305,1,,
305,2,,
305,3,,
305,4,,
305,5,,
305,6,,
305,7,0.3712374581939799,0.2006688963210701
305,8,,
305,9,,
306,0,,
306,1,,
306,2,,
306,3,,
306,4,,
306,5,,
306,6,,
306,7,0.6287625418060201,0.2006688963210701
306,8,,
306,9,,
307,0,,
307,1,,
307,2,,
307,3,,
307,4,,
307,5,,
307,6,,
307,7,0.3411371237458194,0.4013377926421402
307,8,,
307,9,,
308,0,,
308,1,,
308,2,,
308,3,,
308,4,,
308,5,,
308,6,,
308,7,0.6588628762541806,0.4013377926421402
308,8,,
308,9,,
309,0,,
309,1,,
309,2,,
309,3,,
309,4,,
309,5,,
309,6,,
309,7,0.3177257525083612,0.6020066889632112
309,8,,
309,9,0.3311036789297659,0.6020066889632112
310,0,,
310,1,,
310,2,,
310,3,,
310,4,,
310,5,,
310,6,,
310,7,0.6822742474916388,0.6020066889632112
310,8,,
310,9,0.6688963210702341,0.6020066889632112
311,0,,
311,1,,
311,2,,
311,3,,
311,4,,
311,5,,
311,6,,
311,7,0.28762541806020064,1.6053511705685626
311,8,,
311,9,,
312,0,,
312,1,,
312,2,,
312,3,,
312,4,,
312,5,,
312,6,,
312,7,0.7123745819397993,1.6053511705685626
312,8,,
312,9,,
313,0,,
313,1,,
313,2,,
313,3,,
313,4,,
313,5,,
313,6,,
313,7,0.3511705685618729,2.809364548494983
313,8,,
313,9,,
314,0,,
314,1,,
314,2,,
314,3,,
314,4,,
314,5,,
314,6,,
314,7,0.6488294314381271,2.809364548494983
314,8,,
314,9,,
315,0,,
315,1,,
315,2,,
315,3,,
315,4,,
315,5,,
315,6,,
315,7,0.4180602006688963,3.2107023411371234
315,8,,
315,9,,
316,0,,
316,1,,
316,2,,
316,3,,
316,4,,
316,5,,
316,6,,
316,7,0.5819397993311036,3.2107023411371234
316,8,,
316,9,,
317,0,,
317,1,,
317,2,,
317,3,,
317,4,,
317,5,,
317,6,,
317,7,0.451505016722408,13.645484949832777
317,8,,
317,9,,
318,0,,
318,1,,
318,2,,
318,3,,
318,4,,
318,5,,
318,6,,
318,7,0.5484949832775919,13.645484949832777
318,8,,
318,9,,
319,0,,
319,1,,
319,2,,
319,3,,
319,4,,
319,5,,
319,6,,
319,7,0.41471571906354515,13.846153846153847
319,8,,
319,9,,
320,0,,
320,1,,
320,2,,
320,3,,
320,4,,
320,5,,
320,6,,
320,7,0.5852842809364548,13.846153846153847
320,8,,
320,9,,
321,0,,
321,1,,
321,2,,
321,3,,
321,4,,
321,5,,
321,6,,
321,7,0.3612040133779264,14.448160535117058
321,8,,
321,9,,
322,0,,
322,1,,
322,2,,
322,3,,
322,4,,
322,5,,
322,6,,
322,7,0.6387959866220736,14.448160535117058
322,8,,
322,9,,
323,0,,
323,1,,
323,2,,
323,3,,
323,4,,
323,5,,
323,6,,
323,7,0.33444816053511706,15.050167224080269
323,8,,
323,9,,
324,0,,
324,1,,
324,2,,
324,3,,
324,4,,
324,5,,
324,6,,
324,7,0.6655518394648829,15.050167224080269
324,8,,
324,9,,
325,0,,
325,1,,
325,2,,
325,3,,
325,4,,
325,5,,
325,6,,
325,7,0.3210702341137124,15.250836120401338
325,8,,
325,9,,
326,0,,
326,1,,
326,2,,
326,3,,
326,4,,
326,5,,
326,6,,
326,7,0.3277591973244147,15.250836120401338
326,8,,
326,9,,
327,0,,
327,1,,
327,2,,
327,3,,
327,4,,
327,5,,
327,6,,
327,7,0.6722408026755853,15.250836120401338
327,8,,
327,9,,
328,0,,
328,1,,
328,2,,
328,3,,
328,4,,
328,5,,
328,6,,
328,7,0.6789297658862876,15.250836120401338
328,8,,
328,9,,
329,0,,
329,1,,
329,2,,
329,3,,
329,4,,
329,5,,
329,6,,
329,7,0.31438127090301005,15.652173913043477
329,8,,
329,9,,
330,0,,
330,1,,
330,2,,
330,3,,
330,4,,
330,5,,
330,6,,
330,7,0.68561872909699,15.652173913043477
330,8,,
330,9,,
331,0,,
331,1,,
331,2,,
331,3,,
331,4,,
331,5,,
331,6,,
331,7,0.3076923076923077,15.85284280936455
331,8,0.2909698996655518,15.85284280936455
331,9,0.28762541806020064,15.85284280936455
332,0,,
332,1,,
332,2,,
332,3,,
332,4,,
332,5,,
332,6,,
332,7,0.6923076923076923,15.85284280936455
332,8,0.7090301003344481,15.85284280936455
332,9,0.7123745819397993,15.85284280936455
333,0,,
333,1,,
333,2,,
333,3,,
333,4,,
333,5,,
333,6,,
333,7,0.2909698996655518,18.461538461538463
333,8,,
333,9,,
334,0,,
334,1,,
334,2,,
334,3,,
334,4,,
334,5,,
334,6,,
334,7,0.7090301003344481,18.461538461538463
334,8,,
334,9,,
335,0,,
335,1,,
335,2,,
335,3,,
335,4,,
335,5,,
335,6,,
335,7,0.29765886287625415,19.264214046822744
335,8,,
335,9,,
336,0,,
336,1,,
336,2,,
336,3,,
336,4,,
336,5,,
336,6,,
336,7,0.7023411371237458,19.264214046822744
336,8,,
336,9,,
337,0,,
337,1,,
337,2,,
337,3,,
337,4,,
337,5,,
337,6,,
337,7,0.3110367892976589,20.066889632107024
337,8,,
337,9,,
338,0,,
338,1,,
338,2,,
338,3,,
338,4,,
338,5,,
338,6,,
338,7,0.6889632107023411,20.066889632107024
338,8,,
338,9,,
339,0,,
339,1,,
339,2,,
339,3,,
339,4,,
339,5,,
339,6,,
339,7,0.33444816053511706,20.869565217391305
339,8,,
339,9,,
340,0,,
340,1,,
340,2,,
340,3,,
340,4,,
340,5,,
340,6,,
340,7,0.6655518394648829,20.869565217391305
340,8,,
340,9,,
341,0,,
341,1,,
341,2,,
341,3,,
341,4,,
341,5,,
341,6,,
341,7,0.4180602006688963,22.474916387959865
341,8,,
341,9,,
342,0,,
342,1,,
342,2,,
342,3,,
342,4,,
342,5,,
342,6,,
342,7,0.5819397993311036,22.474916387959865
342,8,,
342,9,,
343,0,,
343,1,,
343,2,,
343,3,,
343,4,,
343,5,,
343,6,,
343,7,0.4414715719063545,22.67558528428094
343,8,,
343,9,,
344,0,,
344,1,,
344,2,,
344,3,,
344,4,,
344,5,,
344,6,,
344,7,0.5585284280936454,22.67558528428094
344,8,,
344,9,,
345,0,,
345,1,,
345,2,,
345,3,,
345,4,,
345,5,,
345,6,,
345,7,0.4983277591973244,22.876254180602007
345,8,,
345,9,,
346,0,,
346,1,,
346,2,,
346,3,,
346,4,,
346,5,,
346,6,,
346,7,0.4983277591973244,50.5685618729097
346,8,,
346,9,,
347,0,,
347,1,,
347,2,,
347,3,,
347,4,,
347,5,,
347,6,,
